,FT9,FT10,Fp2,AF7,AFz,FT7,AF8,AF4
FT9,0.9239690721649485,0.007731958762886598,0.0,0.0,0.04091494845360825,0.0,0.012564432989690722,0.014819587628865979
FT10,0.009649122807017544,0.9241228070175439,0.0,0.0,0.0,0.003947368421052632,0.062280701754385964,0.0
Fp2,0.0,0.0,0.47619965311235307,0.28733860088649066,0.08710734245519368,0.06340335324725381,0.0,0.08595105029870881
AF7,0.0,0.0,0.2717827196500182,0.468282901932191,0.047575647101713456,0.10390083849799489,0.0,0.1084578928180824
AFz,0.03644314868804665,0.0,0.1306122448979592,0.07492711370262391,0.7580174927113703,0.0,0.0,0.0
FT7,0.0,0.002070393374741201,0.09553386572020113,0.1668145519077196,0.0,0.6249630286897367,0.0,0.1106181603076013
AF8,0.011038777243136145,0.03906028870648175,0.0,0.0,0.0,0.0,0.9499009340503821,0.0
AF4,0.010818438381937912,0.0,0.10583254938852305,0.14040451552210725,0.0,0.09031044214487301,0.0,0.6526340545625587
