,FT9,FT10,Fp2,AF7,AFz,FT7,AF8,AF4
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.740625,0.0,0.0,0.0,0.0,0.259375,0.0
Fp2,0.0,0.0,0.5079872204472844,0.49201277955271566,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.3671497584541063,0.6328502415458938,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.1070460704607046,0.0,0.0,0.0,0.0,0.8929539295392954,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
