,Fp1,FT10,F4,F8,Fp2,AF7,AF8,AF4
Fp1,0.5757575757575758,0.2191142191142191,0.0,0.0,0.0,0.0,0.0,0.20512820512820512
FT10,0.3287671232876712,0.3458904109589041,0.0,0.0,0.0,0.0,0.0,0.3253424657534247
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.2777777777777778,0.2993827160493827,0.0,0.0,0.0,0.0,0.0,0.4228395061728395
