,FT9,FT10,Fp2,AF7,AFz,FT7,AF8,AF4
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.5253807106598984,0.2918781725888325,0.18274111675126903,0.0,0.0,0.0
AF7,0.0,0.0,0.3904109589041096,0.4195205479452055,0.19006849315068494,0.0,0.0,0.0
AFz,0.0,0.0,0.206794682422452,0.16100443131462333,0.6322008862629247,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
