,F3,T7,TP9,F4,Fp2,AF7,FT7,AF8
F3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.5,0.44291338582677164,0.05708661417322835,0.0
AF7,0.0,0.0,0.0,0.0,0.4618556701030928,0.47835051546391755,0.05979381443298969,0.0
FT7,0.0,0.0,0.0,0.0,0.17197452229299362,0.17197452229299362,0.6560509554140127,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
