,FT9,FT10,Fp2,AF7,AFz,FT7,AF8,AF4
FT9,0.6759259259259259,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.21296296296296297
FT10,0.0718954248366013,0.9281045751633987,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.4351851851851852,0.125,0.4398148148148148,0.0,0.0,0.0
AF7,0.0,0.0,0.27586206896551724,0.35960591133004927,0.3645320197044335,0.0,0.0,0.0
AFz,0.0,0.0,0.302066772655008,0.11764705882352941,0.5802861685214626,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.5054945054945055,0.0,0.0,0.0,0.0,0.0,0.0,0.4945054945054945
