,F3,T7,TP9,F4,Fp2,AF7,FT7,AF8
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.7894736842105263,0.0,0.0,0.21052631578947367,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.25663716814159293,0.0,0.0,0.7433628318584071,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
