,FT9,FT10,Fp2,AF7,AFz,FT7,AF8,AF4
FT9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.5130434782608696,0.23043478260869565,0.2565217391304348,0.0,0.0,0.0
AF7,0.0,0.0,0.3624161073825503,0.3825503355704698,0.2550335570469799,0.0,0.0,0.0
AFz,0.0,0.0,0.3818770226537217,0.23948220064724918,0.3786407766990291,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
