,Fz,TP10,T8,F8,Fp2,F1,CPz,FCz
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.47368421052631576,0.0,0.0,0.0,0.0,0.5263157894736842,0.0
T8,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.5238095238095238,0.47619047619047616,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.5714285714285714,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
