,Fp1,Fz,Oz,TP10,AF3,AFz,C5,FC4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.55,0.0,0.45,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.5263157894736842,0.0,0.47368421052631576,0.0,0.0,0.0,0.0
AF3,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.5409836065573771,0.45901639344262296
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.36619718309859156,0.6338028169014085
