,Fp1,Fz,Oz,TP10,AF3,AFz,C5,FC4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.2,0.3,0.2,0.0,0.0,0.0,0.3
Oz,0.0,0.09523809523809523,0.38095238095238093,0.09523809523809523,0.0,0.0,0.0,0.42857142857142855
TP10,0.0,0.2,0.3,0.2,0.0,0.0,0.0,0.3
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FC4,0.0,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.0,0.0,0.041666666666666664,0.4583333333333333
