,Fp1,Fz,Oz,TP10,AF3,AFz,C5,FC4
Fp1,0.2903225806451613,0.0,0.06451612903225806,0.0,0.0,0.0,0.3225806451612903,0.3225806451612903
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.2727272727272727,0.0,0.18181818181818182,0.0,0.0,0.0,0.2727272727272727,0.2727272727272727
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.15254237288135594,0.0,0.03389830508474576,0.0,0.0,0.0,0.6101694915254238,0.2033898305084746
FC4,0.25,0.0,0.05555555555555555,0.0,0.0,0.0,0.3611111111111111,0.3333333333333333
