,Fp1,F7,Pz,FT10,F8,Fp2,AF7,AFz
Fp1,0.33116883116883117,0.0,0.0,0.0,0.0,0.0,0.3344155844155844,0.3344155844155844
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.18761384335154827,0.0,0.0,0.0,0.0,0.0,0.4080145719489982,0.40437158469945356
AFz,0.18727272727272729,0.0,0.0,0.0,0.0,0.0,0.4072727272727273,0.40545454545454546
