,Fp1,F7,FT9,FT10,F4,Fp2,AF7,AFz
Fp1,0.45539906103286387,0.0,0.0,0.0,0.0,0.4507042253521127,0.0,0.09389671361502347
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.30625,0.0,0.0,0.0,0.0,0.465625,0.0,0.228125
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.10837438423645321,0.0,0.0,0.0,0.0,0.3694581280788177,0.0,0.5221674876847291
