,Fp1,F7,Pz,FT10,F8,Fp2,AF7,AFz
Fp1,0.40305927342256215,0.0,0.0722753346080306,0.03938814531548757,0.17743785850860422,0.21338432122370937,0.03938814531548757,0.05506692160611855
F7,0.0,0.5564288593309149,0.0951229343006852,0.06166868198307134,0.0,0.029826682789197905,0.22692462716646514,0.030028214429665457
Pz,0.06715379262352122,0.162839248434238,0.37891440501043844,0.060194850382741825,0.009742519137091163,0.21781489213639527,0.09568545581071677,0.007654836464857342
FT10,0.03231070496083551,0.10215404699738903,0.057767624020887726,0.5052219321148825,0.015339425587467363,0.0,0.1370757180156658,0.15013054830287206
F8,0.14211011996308828,0.0,0.007997539218701938,0.015072285450630576,0.7087050138418948,0.08212857582282375,0.0,0.04398646570286066
Fp2,0.2125895212966453,0.05427817565020731,0.23369770071617038,0.0,0.10214851111948738,0.3780625706747079,0.019223520542781758,0.0
AF7,0.016677461139896373,0.18167098445595856,0.04549870466321244,0.06751943005181348,0.0,0.00858160621761658,0.5004857512953368,0.1795660621761658
AFz,0.031188227542279817,0.03360421699978036,0.005271249725455744,0.10103228640456842,0.030968592137052494,0.0,0.24511311223369206,0.552822314957171
