,Fp1,F7,FT9,FT10,F4,Fp2,AF7,AFz
Fp1,0.2512315270935961,0.0,0.0,0.0,0.0,0.2524630541871921,0.25,0.24630541871921183
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.2431791221826809,0.0,0.0,0.0,0.0,0.26215895610913403,0.2526690391459075,0.24199288256227758
AF7,0.2271186440677966,0.0,0.0,0.0,0.0,0.2384180790960452,0.303954802259887,0.2305084745762712
AFz,0.24474660074165636,0.0,0.0,0.0,0.0,0.2521631644004944,0.2521631644004944,0.25092707045735474
