,Fp1,F7,FT9,FT10,F4,Fp2,AF7,AFz
Fp1,0.7611241217798594,0.0,0.0,0.0,0.0,0.2388758782201405,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.5024630541871922,0.0,0.0,0.0,0.0,0.4975369458128079,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
