,Fp1,F7,FT10,FC6,F4,Fp2,AF7,AFz
Fp1,0.2646370023419204,0.0,0.0,0.0,0.0,0.20140515222482436,0.26697892271662765,0.26697892271662765
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.25072886297376096,0.0,0.0,0.0,0.0,0.2478134110787172,0.25072886297376096,0.25072886297376096
AF7,0.18152866242038215,0.0,0.0,0.0,0.0,0.13694267515923567,0.3885350318471338,0.2929936305732484
AFz,0.14232209737827714,0.0,0.0,0.0,0.0,0.10736579275905118,0.2272159800249688,0.5230961298377028
