,Fp1,F7,FT9,FT10,F4,Fp2,AF7,AFz
Fp1,0.40641711229946526,0.0,0.0,0.0,0.0,0.0,0.4117647058823529,0.18181818181818182
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.28,0.0,0.0,0.0,0.0,0.0,0.5309090909090909,0.1890909090909091
AFz,0.2589928057553957,0.0,0.0,0.0,0.0,0.0,0.37410071942446044,0.3669064748201439
