,Fp1,F7,FT10,FC6,F4,Fp2,AF7,AFz
Fp1,0.319672131147541,0.0,0.0,0.0,0.0,0.2639344262295082,0.1,0.3163934426229508
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.2965009208103131,0.0,0.0,0.0,0.0,0.2946593001841621,0.11233885819521179,0.2965009208103131
AF7,0.25102880658436216,0.0,0.0,0.0,0.0,0.25102880658436216,0.24691358024691357,0.25102880658436216
AFz,0.3105095541401274,0.0,0.0,0.0,0.0,0.25636942675159236,0.09713375796178345,0.3359872611464968
