,Fp1,F7,Pz,FT10,F8,Fp2,AF7,AFz
Fp1,0.3275862068965517,0.0,0.0,0.0,0.33620689655172414,0.0,0.0,0.33620689655172414
F7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0609375,0.0,0.0,0.0,0.715625,0.0,0.0,0.2234375
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.785,0.215
AFz,0.08405172413793104,0.0,0.0,0.0,0.30387931034482757,0.0,0.09267241379310345,0.5193965517241379
