,Fp1,TP9,Fp2,AF7,AF3,FC3,PO3,AF8
Fp1,0.5714285714285714,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.3874538745387454,0.0,0.0,0.0,0.36162361623616235,0.11439114391143912,0.13653136531365315
Fp2,0.5098039215686274,0.0,0.49019607843137253,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.3781818181818182,0.0,0.0,0.0,0.37454545454545457,0.11272727272727273,0.13454545454545455
PO3,0.0,0.25833333333333336,0.0,0.0,0.0,0.25833333333333336,0.25,0.23333333333333334
AF8,0.0,0.2740740740740741,0.0,0.0,0.0,0.26666666666666666,0.1925925925925926,0.26666666666666666
