,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,postcentral-rh,precentral-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.37349397590361444,0.0,0.07228915662650602,0.0,0.26506024096385544,0.024096385542168676,0.0,0.26506024096385544
inferiorparietal-rh,0.008928571428571428,0.17857142857142858,0.0,0.08928571428571429,0.15178571428571427,0.19642857142857142,0.1875,0.1875
parstriangularis-rh,0.0375,0.0,0.3125,0.175,0.24375,0.0,0.19375,0.0375
postcentral-rh,0.0,0.05917159763313609,0.16568047337278108,0.21301775147928995,0.22485207100591717,0.05917159763313609,0.21893491124260356,0.05917159763313609
precentral-rh,0.07692307692307693,0.05944055944055944,0.13636363636363635,0.13286713286713286,0.24125874125874125,0.05944055944055944,0.16433566433566432,0.12937062937062938
superiorparietal-lh,0.015384615384615385,0.15384615384615385,0.0,0.07692307692307693,0.13076923076923078,0.2230769230769231,0.2076923076923077,0.19230769230769232
superiortemporal-lh,0.0,0.08333333333333333,0.12301587301587301,0.15079365079365079,0.19047619047619047,0.1111111111111111,0.23412698412698413,0.10714285714285714
superiortemporal-rh,0.10945273631840796,0.1044776119402985,0.029850746268656716,0.04975124378109453,0.19402985074626866,0.13432835820895522,0.13930348258706468,0.23880597014925373
