,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-rh,precentral-rh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-rh
caudalmiddlefrontal-lh,0.56,0.06,0.08,0.04,0.0,0.12,0.0,0.14
caudalmiddlefrontal-rh,0.04054054054054054,0.3108108108108108,0.0945945945945946,0.17567567567567569,0.0,0.13513513513513514,0.0945945945945946,0.14864864864864866
postcentral-rh,0.05128205128205128,0.08974358974358974,0.2692307692307692,0.20512820512820512,0.0,0.15384615384615385,0.16666666666666666,0.0641025641025641
precentral-rh,0.03076923076923077,0.07692307692307693,0.14615384615384616,0.2846153846153846,0.046153846153846156,0.16153846153846155,0.14615384615384616,0.1076923076923077
rostralmiddlefrontal-rh,0.0,0.022222222222222223,0.0,0.17777777777777778,0.6,0.08888888888888889,0.08888888888888889,0.022222222222222223
superiorfrontal-lh,0.07407407407407407,0.08333333333333333,0.12962962962962962,0.2222222222222222,0.018518518518518517,0.2777777777777778,0.12962962962962962,0.06481481481481481
superiorfrontal-rh,0.0,0.06578947368421052,0.17105263157894737,0.23684210526315788,0.039473684210526314,0.15789473684210525,0.32894736842105265,0.0
superiorparietal-rh,0.0821917808219178,0.1095890410958904,0.0958904109589041,0.1643835616438356,0.0410958904109589,0.0684931506849315,0.0,0.4383561643835616
