,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-lh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh
caudalmiddlefrontal-lh,0.16216216216216217,0.0,0.16216216216216217,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.14864864864864866,0.12162162162162163
caudalmiddlefrontal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
postcentral-lh,0.15714285714285714,0.0,0.15714285714285714,0.12857142857142856,0.14285714285714285,0.14285714285714285,0.15714285714285714,0.11428571428571428
rostralmiddlefrontal-lh,0.15942028985507245,0.0,0.15942028985507245,0.14492753623188406,0.14492753623188406,0.11594202898550725,0.14492753623188406,0.13043478260869565
superiorfrontal-lh,0.15873015873015872,0.0,0.15873015873015872,0.12698412698412698,0.14285714285714285,0.14285714285714285,0.15873015873015872,0.1111111111111111
superiorparietal-lh,0.15384615384615385,0.0,0.15384615384615385,0.11538461538461539,0.1346153846153846,0.19230769230769232,0.15384615384615385,0.09615384615384616
superiorparietal-rh,0.15625,0.0,0.15625,0.125,0.140625,0.15625,0.15625,0.109375
superiortemporal-lh,0.16417910447761194,0.0,0.14925373134328357,0.16417910447761194,0.13432835820895522,0.1044776119402985,0.13432835820895522,0.14925373134328357
