,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-lh,postcentral-rh,precentral-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0
caudalmiddlefrontal-rh,0.0,0.5185185185185185,0.037037037037037035,0.037037037037037035,0.1111111111111111,0.0,0.0,0.2962962962962963
postcentral-lh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
postcentral-rh,0.0,0.0,0.0,0.5714285714285714,0.03571428571428571,0.21428571428571427,0.17857142857142858,0.0
precentral-lh,0.0,0.041666666666666664,0.0,0.041666666666666664,0.875,0.0,0.0,0.041666666666666664
superiorfrontal-rh,0.0,0.0,0.0,0.17777777777777778,0.0,0.4,0.3333333333333333,0.08888888888888889
superiorparietal-lh,0.0,0.0,0.0,0.1794871794871795,0.0,0.3076923076923077,0.48717948717948717,0.02564102564102564
superiorparietal-rh,0.0,0.17073170731707318,0.0,0.024390243902439025,0.07317073170731707,0.14634146341463414,0.07317073170731707,0.5121951219512195
