,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-lh,postcentral-rh,precentral-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.453125,0.171875,0.171875,0.03125,0.03125,0.078125,0.0,0.0625
caudalmiddlefrontal-rh,0.19642857142857142,0.32142857142857145,0.10714285714285714,0.0,0.0,0.125,0.0,0.25
postcentral-lh,0.20967741935483872,0.11290322580645161,0.2903225806451613,0.03225806451612903,0.06451612903225806,0.11290322580645161,0.08064516129032258,0.0967741935483871
postcentral-rh,0.15384615384615385,0.0,0.15384615384615385,0.6923076923076923,0.0,0.0,0.0,0.0
precentral-lh,0.0,0.0,0.0625,0.0,0.71875,0.21875,0.0,0.0
superiorfrontal-rh,0.11475409836065574,0.13114754098360656,0.11475409836065574,0.0,0.08196721311475409,0.4426229508196721,0.0,0.11475409836065574
superiorparietal-lh,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.7894736842105263,0.0
superiorparietal-rh,0.10526315789473684,0.2631578947368421,0.12280701754385964,0.0,0.0,0.14035087719298245,0.0,0.3684210526315789
