,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-lh,postcentral-rh,precentral-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.3516483516483517,0.07692307692307693,0.0,0.23076923076923078,0.0989010989010989,0.0,0.06593406593406594,0.17582417582417584
caudalmiddlefrontal-rh,0.11538461538461539,0.34615384615384615,0.057692307692307696,0.09615384615384616,0.1346153846153846,0.0,0.11538461538461539,0.1346153846153846
postcentral-lh,0.0,0.17142857142857143,0.6285714285714286,0.0,0.08571428571428572,0.11428571428571428,0.0,0.0
postcentral-rh,0.24175824175824176,0.07692307692307693,0.0,0.32967032967032966,0.14285714285714285,0.0,0.054945054945054944,0.15384615384615385
precentral-lh,0.1076923076923077,0.1076923076923077,0.046153846153846156,0.13846153846153847,0.36923076923076925,0.0,0.1076923076923077,0.12307692307692308
superiorfrontal-rh,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.0
superiorparietal-lh,0.125,0.125,0.0,0.09375,0.15625,0.0,0.34375,0.15625
superiorparietal-rh,0.17721518987341772,0.08860759493670886,0.0,0.16455696202531644,0.11392405063291139,0.0,0.08860759493670886,0.3670886075949367
