,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.06628242074927954,0.0,0.0009606147934678194,0.0,0.03170028818443804,0.0,0.0,0.0,0.0,0.01633045148895293,0.06820365033621517,0.0,0.0,0.0,0.0,0.0,0.0,0.0009606147934678194,0.05091258405379443,0.0,0.002881844380403458,0.040345821325648415,0.01825168107588857,0.0,0.0,0.0,0.06147934678194044,0.0,0.022094140249759846,0.0,0.0,0.01440922190201729,0.011527377521613832,0.01536983669548511,0.0,0.0,0.0,0.0,0.01921229586935639,0.027857829010566763,0.06820365033621517,0.029779058597502402,0.029779058597502402,0.06820365033621517,0.03650336215177714,0.0,0.0,0.027857829010566763,0.03073967339097022,0.0,0.056676272814601344,0.0,0.0,0.056676272814601344,0.0,0.027857829010566763,0.02881844380403458,0.0,0.06820365033621517,0.0019212295869356388,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0032679738562091504,0.0,0.05392156862745098,0.0,0.0,0.0,0.027777777777777776,0.021241830065359478,0.0,0.0,0.0032679738562091504,0.04411764705882353,0.0,0.05065359477124183,0.05228758169934641,0.0,0.021241830065359478,0.05555555555555555,0.0,0.05392156862745098,0.05555555555555555,0.0,0.0,0.021241830065359478,0.042483660130718956,0.03758169934640523,0.0,0.0392156862745098,0.0,0.0196078431372549,0.0,0.0032679738562091504,0.0,0.0032679738562091504,0.0,0.0,0.013071895424836602,0.0,0.0,0.0,0.0032679738562091504,0.0,0.0032679738562091504,0.0032679738562091504,0.0032679738562091504,0.03594771241830065,0.04084967320261438,0.0,0.0,0.0,0.0016339869281045752,0.05392156862745098,0.0457516339869281,0.0,0.0,0.0,0.0,0.029411764705882353,0.0032679738562091504,0.05718954248366013,0.049019607843137254,0.04738562091503268
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.04360056258790436,0.0,0.0,0.0,0.04781997187060478,0.0,0.0,0.0,0.0,0.02812939521800281,0.04922644163150492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04922644163150492,0.0,0.0,0.04781997187060478,0.02531645569620253,0.0,0.0,0.0,0.04922644163150492,0.0,0.03234880450070324,0.0,0.0,0.008438818565400843,0.02109704641350211,0.009845288326300985,0.0,0.0,0.0,0.0,0.02812939521800281,0.040787623066104076,0.04922644163150492,0.03938115330520394,0.030942334739803096,0.04781997187060478,0.040787623066104076,0.0,0.0,0.0379746835443038,0.04781997187060478,0.0,0.046413502109704644,0.0,0.0,0.04922644163150492,0.0,0.03375527426160337,0.046413502109704644,0.0,0.04922644163150492,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.039832285115303984,0.0,0.0,0.0,0.0440251572327044,0.033542976939203356,0.0,0.0,0.0,0.04612159329140461,0.0,0.04612159329140461,0.04612159329140461,0.0,0.03563941299790356,0.04612159329140461,0.0,0.04612159329140461,0.03563941299790356,0.0,0.0,0.03563941299790356,0.04612159329140461,0.04612159329140461,0.0,0.031446540880503145,0.0,0.033542976939203356,0.0,0.0,0.0,0.0,0.008385744234800839,0.0,0.016771488469601678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04612159329140461,0.039832285115303984,0.0,0.0,0.0,0.0,0.04612159329140461,0.04612159329140461,0.0,0.0,0.0,0.0,0.04612159329140461,0.0,0.04612159329140461,0.04612159329140461,0.04612159329140461
C3,0.0,0.0,0.04132231404958678,0.0,0.0,0.0,0.0440771349862259,0.04132231404958678,0.0,0.0,0.0,0.0440771349862259,0.0,0.0440771349862259,0.0440771349862259,0.0,0.04132231404958678,0.0440771349862259,0.0,0.0440771349862259,0.03581267217630854,0.0,0.0,0.04132231404958678,0.0440771349862259,0.0440771349862259,0.0,0.030303030303030304,0.0,0.03856749311294766,0.0,0.0,0.0,0.0,0.005509641873278237,0.0,0.02203856749311295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0440771349862259,0.04132231404958678,0.0,0.0,0.0,0.0,0.0440771349862259,0.0440771349862259,0.0,0.0,0.0,0.0,0.0440771349862259,0.0,0.0440771349862259,0.0440771349862259,0.0440771349862259
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.03138075313807531,0.0,0.0,0.0,0.03765690376569038,0.0,0.0,0.0,0.0,0.06276150627615062,0.04184100418410042,0.014644351464435146,0.0,0.014644351464435146,0.014644351464435146,0.0,0.0020920502092050207,0.0,0.04811715481171548,0.0041841004184100415,0.0,0.05439330543933055,0.0041841004184100415,0.01882845188284519,0.014644351464435146,0.016736401673640166,0.04602510460251046,0.0,0.02510460251046025,0.008368200836820083,0.0,0.0,0.0397489539748954,0.0,0.0,0.0,0.0,0.0,0.014644351464435146,0.03347280334728033,0.043933054393305436,0.02510460251046025,0.012552301255230125,0.03765690376569038,0.027196652719665274,0.014644351464435146,0.0,0.02301255230125523,0.03765690376569038,0.0,0.03556485355648536,0.0041841004184100415,0.0,0.0502092050209205,0.0,0.016736401673640166,0.04184100418410042,0.010460251046025104,0.043933054393305436,0.0,0.014644351464435146,0.012552301255230125
CP5,0.05102040816326531,0.0,0.0007288629737609329,0.0,0.025510204081632654,0.0,0.0,0.0,0.0,0.016034985422740525,0.09693877551020408,0.0,0.0,0.0,0.0,0.0,0.0,0.0007288629737609329,0.05029154518950437,0.0,0.002186588921282799,0.04081632653061224,0.013848396501457727,0.0,0.0,0.0,0.07434402332361516,0.0,0.016763848396501458,0.0,0.0,0.010932944606413994,0.01239067055393586,0.011661807580174927,0.0,0.0,0.0,0.0,0.014577259475218658,0.021137026239067054,0.09037900874635568,0.02259475218658892,0.02259475218658892,0.0794460641399417,0.027696793002915453,0.0,0.0,0.021137026239067054,0.02478134110787172,0.0,0.043731778425655975,0.0,0.0,0.06924198250728864,0.0,0.021137026239067054,0.02478134110787172,0.0,0.09110787172011661,0.0014577259475218659,0.0,0.0
CP1,0.0,0.0,0.030334728033472803,0.0,0.0,0.0,0.02301255230125523,0.016736401673640166,0.0,0.005230125523012552,0.0,0.06694560669456066,0.0,0.06903765690376569,0.06903765690376569,0.0,0.02510460251046025,0.03765690376569038,0.0,0.06485355648535565,0.028242677824267783,0.0010460251046025104,0.0,0.030334728033472803,0.043933054393305436,0.04079497907949791,0.0,0.02510460251046025,0.0,0.027196652719665274,0.0,0.0,0.0,0.0,0.009414225941422594,0.0,0.008368200836820083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0397489539748954,0.027196652719665274,0.0,0.0,0.0,0.0,0.06485355648535565,0.0397489539748954,0.0,0.0,0.0,0.0,0.034518828451882845,0.0,0.03347280334728033,0.06903765690376569,0.06903765690376569
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.028037383177570093,0.0,0.0,0.0,0.018691588785046728,0.013593882752761258,0.0,0.004248088360237893,0.0,0.055225148683092605,0.0,0.1070518266779949,0.10960067969413764,0.0,0.020390824129141887,0.033984706881903144,0.0,0.07051826677994902,0.026338147833474938,0.0008496176720475786,0.0,0.02463891248937978,0.0356839422259983,0.03313508920985556,0.0,0.020390824129141887,0.0,0.022090059473237042,0.0,0.0,0.0,0.0,0.0076465590484282074,0.0,0.006796941376380629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03228547153780799,0.022090059473237042,0.0,0.0,0.0,0.0,0.062022090059473234,0.03228547153780799,0.0,0.0,0.0,0.0,0.028037383177570093,0.0,0.03058623619371283,0.0951571792693288,0.05862361937128292
P7,0.0,0.0,0.02773109243697479,0.0,0.0,0.0,0.018487394957983194,0.013445378151260505,0.0,0.004201680672268907,0.0,0.0546218487394958,0.0,0.10588235294117647,0.11512605042016806,0.0,0.020168067226890758,0.034453781512605045,0.0,0.07058823529411765,0.02689075630252101,0.0008403361344537816,0.0,0.024369747899159664,0.03529411764705882,0.03277310924369748,0.0,0.020168067226890758,0.0,0.021848739495798318,0.0,0.0,0.0,0.0,0.007563025210084034,0.0,0.0067226890756302525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031932773109243695,0.021848739495798318,0.0,0.0,0.0,0.0,0.06218487394957983,0.031932773109243695,0.0,0.0,0.0,0.0,0.02773109243697479,0.0,0.031092436974789917,0.09411764705882353,0.05798319327731093
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.029880478087649404,0.0,0.0,0.0,0.037848605577689244,0.03187250996015936,0.0,0.0,0.0,0.04780876494023904,0.0,0.04780876494023904,0.04780876494023904,0.0,0.045816733067729085,0.043824701195219126,0.0,0.04780876494023904,0.025896414342629483,0.0,0.0,0.045816733067729085,0.04780876494023904,0.04780876494023904,0.0,0.021912350597609563,0.0,0.043824701195219126,0.0,0.0,0.0,0.0,0.017928286852589643,0.0,0.01593625498007968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04780876494023904,0.029880478087649404,0.0,0.0,0.0,0.0,0.04780876494023904,0.04780876494023904,0.0,0.0,0.0,0.0,0.04780876494023904,0.0,0.035856573705179286,0.04780876494023904,0.04780876494023904
