,Fp1,F7,FT9,TP10,FC6,F8,AF7,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.742,0.084,0.0,0.174,0.0,0.0,0.0
FT9,0.0,0.3308270676691729,0.3308270676691729,0.0,0.3383458646616541,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.4009009009009009,0.1981981981981982,0.0,0.4009009009009009,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
