,Fp1,FC5,O2,P4,F8,Fp2,AF7,AF8
Fp1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.8407766990291262,0.08932038834951456,0.0,0.06990291262135923,0.0
F8,0.0,0.0,0.0,0.059379217273954114,0.8690958164642375,0.0,0.0,0.07152496626180836
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.08801955990220049,0.0,0.0,0.9119804400977995,0.0
AF8,0.1623931623931624,0.0,0.0,0.0,0.2264957264957265,0.0,0.0,0.6111111111111112
