,Fp1,P4,T8,AF7,FT7,C5,CP3,C6
Fp1,0.822303576457336,0.04562095184455083,0.0,0.0687130385806815,0.015770205575894116,0.0,0.0,0.04759222754153759
P4,0.06789366053169735,0.6593047034764826,0.0,0.04171779141104295,0.0,0.0,0.0,0.2310838445807771
T8,0.0,0.0,0.9918433931484503,0.0,0.0,0.008156606851549755,0.0,0.0
AF7,0.10440034512510785,0.04400345125107852,0.0,0.8037100949094047,0.0,0.0,0.0,0.04788610871440897
FT7,0.07887323943661972,0.0,0.0,0.0,0.9112676056338028,0.0,0.009859154929577466,0.0
C5,0.0,0.0,0.01859504132231405,0.0,0.0,0.981404958677686,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.007383100902378999,0.0,0.992616899097621,0.0
C6,0.05344454742045104,0.17639789928946556,0.0,0.03429101019462465,0.0,0.0,0.0,0.7358665430954587
