,Fp1,Fz,TP9,F8,Fp2,AF7,F5,AF8
Fp1,0.5077821011673151,0.0,0.0,0.0,0.3079488604780434,0.02584769316286826,0.0,0.1584213451917732
Fz,0.0,0.9749216300940439,0.0,0.0,0.0,0.0,0.025078369905956112,0.0
TP9,0.0,0.0,0.5087585681645087,0.23267326732673269,0.0,0.0,0.11462300076161462,0.14394516374714394
F8,0.0,0.0,0.2322310908399848,0.5226149752945648,0.0,0.0,0.08399847966552641,0.16115545419992397
Fp2,0.3216255442670537,0.0,0.0,0.0,0.462699564586357,0.11523947750362845,0.0,0.10043541364296081
AF7,0.05211912943871707,0.0,0.0,0.0,0.22508591065292097,0.722794959908362,0.0,0.0
F5,0.0,0.0072127769191138585,0.15713549716640907,0.1143740340030912,0.0,0.0,0.6805770221535291,0.04070066975785677
AF8,0.19223040857334225,0.0,0.12793034159410582,0.14266577361018085,0.115874079035499,0.0,0.02578700602813128,0.3955123911587408
