,Fp1,FC5,O2,P4,F8,Fp2,AF7,AF8
Fp1,0.3320079522862823,0.0,0.0,0.0,0.0,0.33399602385685884,0.0,0.33399602385685884
FC5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.30243024302430244,0.0,0.0,0.0,0.0,0.3582358235823582,0.0,0.33933393339333934
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.2881646655231561,0.0,0.0,0.0,0.0,0.32675814751286447,0.0,0.3850771869639794
