,Fp1,P4,T8,AF7,FT7,C5,CP3,C6
Fp1,0.7315914489311164,0.0,0.0,0.2684085510688836,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.4188679245283019,0.0,0.0,0.5811320754716981,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.952054794520548,0.0,0.04794520547945205,0.0
C5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.8695652173913043,0.0
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
