,Fp1,F7,FT9,TP10,FC6,F8,AF7,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.5139442231075697,0.0,0.43824701195219123,0.0,0.04780876494023904,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.3916083916083916,0.0,0.6083916083916084,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.6061946902654868,0.0,0.3938053097345133
AF7,0.0,0.0,0.08849557522123894,0.0,0.0,0.0,0.911504424778761,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.4026548672566372,0.0,0.5973451327433629
