,Fp1,Fz,TP9,F8,Fp2,AF7,F5,AF8
Fp1,0.5662299854439592,0.0,0.0,0.0,0.053857350800582245,0.0,0.0,0.3799126637554585
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.33636363636363636,0.0,0.0,0.0,0.32727272727272727,0.0,0.0,0.33636363636363636
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.4616724738675958,0.0,0.0,0.0,0.06445993031358885,0.0,0.0,0.4738675958188153
