,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.13043478260869565,0.08695652173913043,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565
parsopercularis-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
parstriangularis-rh,0.09433962264150944,0.05660377358490566,0.14150943396226415,0.14150943396226415,0.14150943396226415,0.14150943396226415,0.14150943396226415,0.14150943396226415
postcentral-lh,0.08547008547008547,0.05128205128205128,0.13675213675213677,0.1452991452991453,0.1452991452991453,0.1452991452991453,0.1452991452991453,0.1452991452991453
precentral-lh,0.08928571428571429,0.05357142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
precentral-rh,0.08547008547008547,0.05128205128205128,0.13675213675213677,0.1452991452991453,0.1452991452991453,0.1452991452991453,0.1452991452991453,0.1452991452991453
rostralmiddlefrontal-lh,0.06060606060606061,0.03636363636363636,0.09696969696969697,0.10909090909090909,0.10303030303030303,0.10909090909090909,0.2909090909090909,0.19393939393939394
superiortemporal-rh,0.06802721088435375,0.04081632653061224,0.10884353741496598,0.12244897959183673,0.11564625850340136,0.12244897959183673,0.2108843537414966,0.2108843537414966
