,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.2465753424657534,0.15616438356164383,0.0958904109589041,0.1863013698630137,0.1643835616438356,0.03287671232876712,0.1178082191780822,0.0
frontalpole-lh,0.15833333333333333,0.2222222222222222,0.13333333333333333,0.20277777777777778,0.13055555555555556,0.05,0.10277777777777777,0.0
frontalpole-rh,0.1111111111111111,0.15412186379928317,0.3154121863799283,0.13978494623655913,0.20430107526881722,0.03225806451612903,0.043010752688172046,0.0
medialorbitofrontal-lh,0.163855421686747,0.1855421686746988,0.10843373493975904,0.22409638554216868,0.1180722891566265,0.06987951807228916,0.13012048192771083,0.0
medialorbitofrontal-rh,0.1848184818481848,0.1419141914191419,0.20132013201320131,0.1485148514851485,0.2706270627062706,0.009900990099009901,0.0429042904290429,0.0
rostralanteriorcingulate-lh,0.06666666666666667,0.12222222222222222,0.06111111111111111,0.17222222222222222,0.027777777777777776,0.3,0.2,0.05
rostralanteriorcingulate-rh,0.15901060070671377,0.1519434628975265,0.04946996466431095,0.21201413427561838,0.06007067137809187,0.12014134275618374,0.24734982332155478,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.18032786885245902,0.01639344262295082,0.8032786885245902
