,Fp1,F8,Fp2,AF7,P1,PO3,PO8,AF8
Fp1,0.3996937212863706,0.010719754977029096,0.40275650842266464,0.0,0.0,0.0,0.0,0.18683001531393567
F8,0.017361111111111112,0.4444444444444444,0.09027777777777778,0.0,0.0,0.0,0.0,0.4479166666666667
Fp2,0.337612323491656,0.03594351732991014,0.4428754813863928,0.0,0.0,0.0,0.0,0.18356867779204109
AF7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.18838304552590268,0.20251177394034536,0.22135007849293564,0.0,0.0,0.0,0.0,0.3877551020408163
