,Fp1,FT9,FT10,Fp2,PO3,PO4,PO8,AF8
Fp1,0.33146067415730335,0.0,0.0,0.3342696629213483,0.0,0.0,0.0,0.3342696629213483
FT9,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.20052083333333334,0.7994791666666666,0.0,0.0,0.0,0.0,0.0
Fp2,0.2154696132596685,0.0,0.0,0.4106813996316759,0.0,0.0,0.0,0.3738489871086556
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.16907514450867053,0.0,0.0,0.28901734104046245,0.0,0.0,0.0,0.541907514450867
