,Fp1,F8,Fp2,AF7,P1,PO3,PO8,AF8
Fp1,0.43503054989816703,0.0028513238289205704,0.38615071283095725,0.034215885947046845,0.0,0.0,0.0,0.14175152749490835
F8,0.003472222222222222,0.7361111111111112,0.018055555555555554,0.0,0.0,0.0,0.0,0.2423611111111111
Fp2,0.3516933382954968,0.01042054335690361,0.46706363974692966,0.033494603647190174,0.0,0.0,0.0,0.13732787495347973
AF7,0.07002561912894961,0.0,0.07514944491887275,0.8548249359521777,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.1554357592093441,0.15768194070080863,0.16486972147349505,0.0,0.0,0.0,0.0,0.5220125786163522
