,Fp1,F7,FT9,F8,Fp2,AF7,PO3,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.5222772277227723,0.4777227722772277,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.31001589825119236,0.6899841017488076,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.6711409395973155,0.0,0.0,0.3288590604026846
AF7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.1760299625468165,0.0,0.0,0.8239700374531835
