,Fp1,FT9,FT10,Fp2,PO3,PO4,PO8,AF8
Fp1,0.4200848656294201,0.0,0.0,0.38415841584158417,0.0,0.0,0.0,0.19575671852899576
FT9,0.0,0.66921768707483,0.32568027210884354,0.0,0.0,0.0,0.00510204081632653,0.0
FT10,0.0,0.1925590749120161,0.782051282051282,0.0,0.0,0.0,0.02538964303670186,0.0
Fp2,0.35316997277323997,0.0,0.0,0.42694152729158563,0.0,0.0,0.0,0.21988849993517437
PO3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PO8,0.0,0.018726591760299626,0.18164794007490637,0.0,0.0,0.0,0.799625468164794,0.0
AF8,0.20842105263157895,0.0,0.0,0.25548872180451127,0.0,0.0,0.0,0.5360902255639097
