,Fp1,TP9,CP6,Fp2,AF7,F5,CP4,AF8
Fp1,0.5619834710743802,0.0,0.0,0.0,0.0,0.0,0.0,0.4380165289256198
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.5047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.49523809523809526
