,Fp1,TP9,CP6,Fp2,AF7,F5,CP4,AF8
Fp1,0.4727272727272727,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.509090909090909
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.5
Fp2,0.0,0.0,0.0,0.4935064935064935,0.5064935064935064,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.40625,0.59375,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.34615384615384615,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.6410256410256411
