,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.5816023738872403,0.08011869436201781,0.0,0.011869436201780416,0.09050445103857567,0.14540059347181009,0.08753709198813056,0.002967359050445104
frontalpole-rh,0.03946441155743481,0.35658914728682173,0.0,0.026074700493305146,0.05637773079633545,0.17547568710359407,0.24947145877378435,0.09654686398872446
fusiform-lh,0.0,0.0,0.5821812596006144,0.41781874039938555,0.0,0.0,0.0,0.0
insula-lh,0.012437810945273632,0.046019900497512436,0.3407960199004975,0.6007462686567164,0.0,0.0,0.0,0.0
medialorbitofrontal-rh,0.08664772727272728,0.11363636363636363,0.0,0.0,0.6903409090909091,0.06818181818181818,0.041193181818181816,0.0
rostralanteriorcingulate-lh,0.07547169811320754,0.1879245283018868,0.0,0.0,0.036226415094339624,0.3841509433962264,0.16830188679245284,0.1479245283018868
rostralanteriorcingulate-rh,0.04933437744714174,0.27721221613155833,0.0,0.0,0.02427564604541895,0.17776037588097102,0.34768989819890367,0.12372748629600626
temporalpole-rh,0.00510204081632653,0.17729591836734693,0.0,0.0,0.0,0.25255102040816324,0.20408163265306123,0.36096938775510207
