,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.3717741935483871,0.08306451612903226,0.04838709677419355,0.07258064516129033,0.08306451612903226,0.09596774193548387,0.08306451612903226,0.1620967741935484
frontalpole-rh,0.042934556065027094,0.22259274697790746,0.10546060858691121,0.04085035431429762,0.15256356815339725,0.14547728220091705,0.18132555231346395,0.10879533138807837
fusiform-lh,0.031424227065382664,0.13025848960973138,0.22402432843385708,0.08210846426761277,0.15103902686264573,0.12265585402939685,0.12366953877344146,0.13482007095793208
isthmuscingulate-rh,0.07540983606557378,0.08032786885245902,0.13442622950819672,0.30655737704918035,0.08032786885245902,0.1319672131147541,0.07540983606557378,0.11557377049180328
medialorbitofrontal-rh,0.04598214285714286,0.16339285714285715,0.13035714285714287,0.04375,0.21116071428571428,0.1611607142857143,0.15044642857142856,0.09375
rostralanteriorcingulate-lh,0.05347349177330896,0.1585923217550274,0.10877513711151737,0.07358318098720293,0.1636197440585009,0.20749542961608775,0.14716636197440586,0.0872943327239488
rostralanteriorcingulate-rh,0.045474613686534215,0.1947019867549669,0.10596026490066225,0.04150110375275938,0.1487858719646799,0.1434878587196468,0.20309050772626933,0.11699779249448124
temporalpole-rh,0.09561200923787529,0.12332563510392609,0.12286374133949192,0.06605080831408776,0.09884526558891454,0.09053117782909931,0.12609699769053118,0.2766743648960739
