,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,lateralorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.3536977491961415,0.0,0.22427652733118972,0.0409967845659164,0.04662379421221865,0.04742765273311897,0.11736334405144695,0.16961414790996784
frontalpole-lh,0.0,0.7018072289156626,0.1686746987951807,0.0,0.0,0.0,0.009036144578313253,0.12048192771084337
frontalpole-rh,0.1786833855799373,0.03260188087774295,0.3448275862068966,0.0677115987460815,0.04326018808777429,0.06018808777429467,0.11473354231974922,0.1579937304075235
insula-lh,0.034217877094972066,0.0,0.07402234636871509,0.3198324022346369,0.18505586592178772,0.2709497206703911,0.11592178770949721,0.0
insula-rh,0.037991858887381276,0.0,0.044097693351424695,0.17706919945725916,0.41926729986431477,0.20488466757123475,0.11668928086838534,0.0
lateralorbitofrontal-lh,0.034746760895170786,0.0,0.05535924617196702,0.2308598351001178,0.17962308598351,0.3663133097762073,0.1330977620730271,0.0
rostralanteriorcingulate-lh,0.09940357852882704,0.0006626905235255136,0.12127236580516898,0.11133200795228629,0.11398277004638833,0.1504307488402916,0.31411530815109345,0.08880053015241882
rostralanteriorcingulate-rh,0.2029934518241347,0.037418147801683815,0.23947614593077643,0.0,0.0,0.0,0.1253507951356408,0.39476145930776424
