,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.24503311258278146,0.13642384105960265,0.07947019867549669,0.0,0.13642384105960265,0.13642384105960265,0.13642384105960265,0.12980132450331125
frontalpole-rh,0.13570487483530963,0.16337285902503293,0.08036890645586298,0.0,0.16469038208168643,0.16337285902503293,0.16205533596837945,0.13043478260869565
fusiform-lh,0.10526315789473684,0.10696095076400679,0.21561969439728354,0.0,0.13582342954159593,0.1035653650254669,0.12224108658743633,0.21052631578947367
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
medialorbitofrontal-rh,0.12469733656174334,0.1513317191283293,0.09443099273607748,0.0,0.17433414043583534,0.15375302663438256,0.16101694915254236,0.14043583535108958
rostralanteriorcingulate-lh,0.13448735019973368,0.16245006657789615,0.07856191744340879,0.0,0.16644474034620507,0.1677762982689747,0.1611185086551265,0.12916111850865514
rostralanteriorcingulate-rh,0.1297229219143577,0.1574307304785894,0.08816120906801007,0.0,0.16750629722921914,0.15491183879093198,0.16624685138539042,0.13602015113350127
temporalpole-rh,0.12345679012345678,0.12469135802469136,0.1506172839506173,0.0,0.145679012345679,0.12222222222222222,0.13580246913580246,0.19753086419753085
