,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,paracentral-lh,paracentral-rh,precuneus-lh,superiorparietal-lh
frontalpole-lh,0.3629505448449287,0.11399832355406538,0.03520536462699078,0.0,0.1357921207041073,0.08382229673093043,0.13411567476948869,0.13411567476948869
frontalpole-rh,0.1474147414741474,0.36743674367436746,0.0,0.026402640264026403,0.1254125412541254,0.0638063806380638,0.14411441144114412,0.1254125412541254
insula-lh,0.061452513966480445,0.0,0.4720670391061452,0.2681564245810056,0.0,0.19832402234636873,0.0,0.0
insula-rh,0.0,0.025236593059936908,0.20399579390115669,0.647739221871714,0.0,0.12302839116719243,0.0,0.0
paracentral-lh,0.0625494853523357,0.043547110055423596,0.0,0.0,0.27197149643705465,0.14806017418844022,0.22169437846397466,0.2521773555027712
paracentral-rh,0.047666335650446874,0.026812313803376366,0.070506454816286,0.05809334657398212,0.18470705064548162,0.26365441906653425,0.16881827209533268,0.17974180734856007
precuneus-lh,0.06285253827558421,0.05116841257050766,0.0,0.0,0.22723609991941982,0.1385979049153908,0.2695406929895246,0.2506043513295729
superiorparietal-lh,0.060418280402788536,0.042602633617350893,0.0,0.0,0.24593338497288925,0.14175058094500387,0.2393493415956623,0.2699457784663052
