,cuneus-lh,entorhinal-lh,frontalpole-lh,frontalpole-rh,lateraloccipital-lh,medialorbitofrontal-rh,rostralanteriorcingulate-rh,transversetemporal-lh
cuneus-lh,0.4338235294117647,0.03676470588235294,0.14705882352941177,0.0,0.38235294117647056,0.0,0.0,0.0
entorhinal-lh,0.0423728813559322,0.4915254237288136,0.0423728813559322,0.1440677966101695,0.0423728813559322,0.1440677966101695,0.0,0.09322033898305085
frontalpole-lh,0.13333333333333333,0.03333333333333333,0.6333333333333333,0.0,0.2,0.0,0.0,0.0
frontalpole-rh,0.0,0.10240963855421686,0.0,0.4939759036144578,0.0,0.3072289156626506,0.0963855421686747,0.0
lateraloccipital-lh,0.35036496350364965,0.0364963503649635,0.20437956204379562,0.0,0.40875912408759124,0.0,0.0,0.0
medialorbitofrontal-rh,0.0,0.1223021582733813,0.0,0.39568345323741005,0.0,0.39568345323741005,0.08633093525179857,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.15789473684210525,0.0,0.10526315789473684,0.7368421052631579,0.0
transversetemporal-lh,0.0,0.1323529411764706,0.0,0.0,0.0,0.0,0.0,0.8676470588235294
