,entorhinal-lh,frontalpole-lh,fusiform-lh,inferiortemporal-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,temporalpole-lh
entorhinal-lh,0.2661764705882353,0.01764705882352941,0.22794117647058823,0.09117647058823529,0.21029411764705883,0.007352941176470588,0.17941176470588235,0.0
frontalpole-lh,0.05759162303664921,0.9214659685863874,0.020942408376963352,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.21976401179941002,0.008849557522123894,0.2920353982300885,0.06489675516224189,0.20648967551622419,0.007374631268436578,0.15781710914454278,0.04277286135693215
inferiortemporal-lh,0.144,0.0,0.108,0.336,0.188,0.0,0.224,0.0
lingual-lh,0.19678714859437751,0.0,0.20615796519410978,0.1111111111111111,0.28112449799196787,0.0013386880856760374,0.2034805890227577,0.0
middletemporal-lh,0.004291845493562232,0.0,0.004291845493562232,0.0,0.0,0.7339055793991416,0.0,0.2575107296137339
parahippocampal-lh,0.19273743016759776,0.0,0.1717877094972067,0.13966480446927373,0.22346368715083798,0.0,0.26536312849162014,0.006983240223463687
temporalpole-lh,0.0,0.0,0.08741258741258741,0.0,0.0,0.1888111888111888,0.017482517482517484,0.7062937062937062
