,bankssts-rh,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh,transversetemporal-rh
bankssts-rh,0.883177570093458,0.0,0.0,0.0,0.0,0.024922118380062305,0.0,0.09190031152647975
caudalanteriorcingulate-lh,0.0,0.38226744186046513,0.1744186046511628,0.10392441860465117,0.1257267441860465,0.07194767441860465,0.14171511627906977,0.0
frontalpole-lh,0.0,0.11232227488151658,0.2772511848341232,0.14312796208530806,0.17582938388625594,0.1037914691943128,0.1876777251184834,0.0
frontalpole-rh,0.0,0.06618357487922705,0.13719806763285025,0.2758454106280193,0.17053140096618358,0.19082125603864733,0.15942028985507245,0.0
rostralanteriorcingulate-lh,0.0,0.08181818181818182,0.1736842105263158,0.17655502392344496,0.24832535885167464,0.15645933014354066,0.1631578947368421,0.0
rostralanteriorcingulate-rh,0.008138351983723296,0.04832146490335707,0.10579857578840285,0.1953204476093591,0.15818921668362157,0.3611393692777213,0.12309257375381485,0.0
rostralmiddlefrontal-lh,0.0,0.08157099697885196,0.1665947345705654,0.14630988347000431,0.14285714285714285,0.10832973672852828,0.3025463962019853,0.05179110919292188
transversetemporal-rh,0.06659142212189616,0.0,0.0,0.0,0.0,0.0,0.13769751693002258,0.7957110609480813
