,bankssts-rh,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,lingual-lh,medialorbitofrontal-rh,rostralanteriorcingulate-rh
bankssts-rh,0.7395348837209302,0.010852713178294573,0.16899224806201552,0.013953488372093023,0.018604651162790697,0.037209302325581395,0.010852713178294573,0.0
caudalanteriorcingulate-lh,0.018367346938775512,0.9816326530612245,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.13003452243958574,0.0,0.5558112773302647,0.11277330264672036,0.018411967779056387,0.05408515535097814,0.039125431530494824,0.08975834292289989
frontalpole-rh,0.009136212624584718,0.0,0.08471760797342193,0.3504983388704319,0.04318936877076412,0.11378737541528239,0.1461794019933555,0.25249169435215946
fusiform-lh,0.006785411365564037,0.0,0.011874469889737066,0.04580152671755725,0.457167090754877,0.41475826972010177,0.027989821882951654,0.035623409669211195
lingual-lh,0.010624169986719787,0.0,0.029880478087649404,0.09362549800796813,0.3300132802124834,0.4077025232403719,0.04249667994687915,0.08565737051792828
medialorbitofrontal-rh,0.007653061224489796,0.0,0.03231292517006803,0.14965986394557823,0.02465986394557823,0.05102040816326531,0.5042517006802721,0.2304421768707483
rostralanteriorcingulate-rh,0.0,0.0,0.05490734385724091,0.213452299245024,0.027453671928620454,0.08785175017158545,0.19080301990391216,0.425531914893617
