,bankssts-rh,frontalpole-lh,fusiform-rh,insula-lh,lateraloccipital-lh,medialorbitofrontal-lh,parahippocampal-rh,transversetemporal-rh
bankssts-rh,0.7346278317152104,0.0,0.0,0.0,0.0,0.0,0.0,0.26537216828478966
frontalpole-lh,0.0,0.7746268656716417,0.03731343283582089,0.09253731343283582,0.0,0.08507462686567165,0.010447761194029851,0.0
fusiform-rh,0.0,0.028944911297852476,0.5452847805788982,0.0,0.018674136321195144,0.02707749766573296,0.3800186741363212,0.0
insula-lh,0.0,0.09146341463414634,0.0,0.8353658536585366,0.007621951219512195,0.054878048780487805,0.010670731707317074,0.0
lateraloccipital-lh,0.0,0.0,0.03488372093023256,0.00436046511627907,0.9244186046511628,0.0,0.036337209302325583,0.0
medialorbitofrontal-lh,0.0,0.09262166405023547,0.04552590266875981,0.05337519623233909,0.0,0.7488226059654631,0.015698587127158554,0.04395604395604396
parahippocampal-rh,0.0,0.008832188420019628,0.4111874386653582,0.004906771344455349,0.020608439646712464,0.007850834151128557,0.5466143277723258,0.0
transversetemporal-rh,0.29207920792079206,0.0,0.0,0.0,0.0,0.034653465346534656,0.0,0.6732673267326733
