,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-rh,0.2037037037037037,0.19444444444444445,0.0,0.0,0.2037037037037037,0.0,0.19444444444444445,0.2037037037037037
inferiorparietal-rh,0.20353982300884957,0.19469026548672566,0.0,0.0,0.20353982300884957,0.0,0.19469026548672566,0.20353982300884957
parsopercularis-lh,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
parstriangularis-rh,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
postcentral-rh,0.20353982300884957,0.19469026548672566,0.0,0.0,0.20353982300884957,0.0,0.19469026548672566,0.20353982300884957
rostralmiddlefrontal-lh,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
superiorparietal-lh,0.20353982300884957,0.19469026548672566,0.0,0.0,0.20353982300884957,0.0,0.19469026548672566,0.20353982300884957
superiorparietal-rh,0.2037037037037037,0.19444444444444445,0.0,0.0,0.2037037037037037,0.0,0.19444444444444445,0.2037037037037037
