,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-lh
caudalmiddlefrontal-lh,0.1523809523809524,0.08571428571428572,0.14285714285714285,0.1523809523809524,0.11428571428571428,0.14285714285714285,0.08571428571428572,0.12380952380952381
inferiorparietal-rh,0.07407407407407407,0.31851851851851853,0.05925925925925926,0.07407407407407407,0.15555555555555556,0.05925925925925926,0.1037037037037037,0.15555555555555556
parsopercularis-lh,0.08074534161490683,0.037267080745341616,0.3167701863354037,0.08074534161490683,0.055900621118012424,0.32919254658385094,0.037267080745341616,0.062111801242236024
parstriangularis-rh,0.15,0.08,0.15,0.16,0.11,0.15,0.08,0.12
postcentral-rh,0.09090909090909091,0.13986013986013987,0.07692307692307693,0.09090909090909091,0.2097902097902098,0.07692307692307693,0.16083916083916083,0.15384615384615385
rostralmiddlefrontal-lh,0.08176100628930817,0.03773584905660377,0.31446540880503143,0.08176100628930817,0.05660377358490566,0.3270440251572327,0.03773584905660377,0.06289308176100629
superiorparietal-rh,0.0847457627118644,0.11864406779661017,0.06779661016949153,0.0847457627118644,0.19491525423728814,0.06779661016949153,0.2457627118644068,0.13559322033898305
superiortemporal-lh,0.1,0.15714285714285714,0.08571428571428572,0.1,0.17142857142857143,0.08571428571428572,0.11428571428571428,0.18571428571428572
