,TP10,FT10,FC2,Fp2,AF7,AF3,AF8,FCz
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.45454545454545453,0.0,0.0,0.5454545454545454,0.0,0.0
Fp2,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.4
AF7,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.4
AF3,0.0,0.0,0.42857142857142855,0.0,0.0,0.5714285714285714,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.4
