,Fz,FT9,C3,Fp2,AF7,AF3,AF8,FCz
Fz,0.2,0.2,0.0,0.0,0.0,0.0,0.3,0.3
FT9,0.2,0.2,0.0,0.0,0.0,0.0,0.3,0.3
C3,0.0,0.0,0.6363636363636364,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0
Fp2,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.4,0.4,0.2,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.2,0.2,0.0,0.0,0.0,0.0,0.3,0.3
FCz,0.2,0.2,0.0,0.0,0.0,0.0,0.3,0.3
