,TP10,FT10,FC2,Fp2,AF7,AF3,AF8,FCz
TP10,0.47058823529411764,0.0,0.0,0.0,0.5294117647058824,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.42857142857142855,0.0,0.07142857142857142,0.5,0.0
AF7,0.36,0.0,0.0,0.0,0.64,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.4,0.0,0.2,0.4,0.0
AF8,0.0,0.0,0.0,0.4375,0.0,0.0625,0.5,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
