,TP10,FT10,FC2,Fp2,AF7,AF3,AF8,FCz
TP10,0.2,0.4,0.0,0.0,0.0,0.4,0.0,0.0
FT10,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
