,Fz,FT9,C3,Fp2,AF7,AF3,AF8,FCz
Fz,0.2653061224489796,0.12244897959183673,0.0,0.0,0.0,0.30612244897959184,0.2857142857142857,0.02040816326530612
FT9,0.25,0.20833333333333334,0.0,0.0,0.0,0.25,0.25,0.041666666666666664
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.52,0.48,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.5208333333333334,0.4791666666666667,0.0,0.0,0.0
AF3,0.234375,0.09375,0.0,0.0,0.0,0.375,0.28125,0.015625
AF8,0.24528301886792453,0.09433962264150944,0.0,0.0,0.0,0.33962264150943394,0.3018867924528302,0.018867924528301886
FCz,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
