,Fz,FT9,C3,Fp2,AF7,AF3,AF8,FCz
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.7333333333333333,0.0,0.0,0.06666666666666667,0.2,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.4,0.0,0.0,0.2,0.4,0.0
AF8,0.0,0.0,0.5,0.0,0.0,0.125,0.375,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
